代號,名稱,年/月,  現金及約當現金,  不動產廠房及設備,資產總額,負債總額,  研究發展費,來自營運之現金流量,  購置不動產廠房設備（含預付）－CFI
8074,鉅橡,2026/06,"1,112,293","1,689,649","4,095,834","2,000,767","4,564","53,678","-178,368"
8076,伍豐,2026/06,"1,061,648","268,220","6,298,484","2,509,201","37,495","-258,472","-6,252"
8077,洛碁,2026/06,"263,319","436,130","2,498,793","1,971,350",0,"287,268","-7,947"
8080,泰霖,2026/06,"145,399","73,357","1,140,081","586,494",0,"-172,212",-133
8081,致新,2026/06,"5,790,712","1,222,239","13,788,578","4,040,855","581,899","1,072,897","-88,524"
8083,瑞穎,2026/06,"141,715","706,551","1,870,692","774,083","5,407","183,683","-3,926"
8084,巨虹,2026/06,"108,401","302,502","2,156,532","674,062",0,"-15,387","-2,745"
8085,福華,2026/06,"818,570","534,628","2,512,307","1,356,663","10,389","93,359","-17,703"
8086,宏捷科,2026/06,"1,207,411","4,622,650","10,786,246","2,308,342","119,072","744,786","-219,188"
8087,麗升能源,2026/06,"511,735","184,036","2,283,880","1,519,346",0,"65,419","-6,760"
8088,品安,2026/06,"240,489","348,065","1,545,334","429,007","7,459","91,106","-19,626"
8089,康全電訊,2026/06,"729,693","264,683","1,442,529","444,424","51,201","-169,423","-5,000"
8091,翔名,2026/06,"1,667,102","2,120,852","5,647,656","1,408,147","32,596","94,056","-142,704"
8092,建暐,2026/06,"70,533","274,333","855,433","316,105","1,898","-13,453",-236
8093,保銳,2026/06,"310,821","71,614","636,333","86,146","1,121","-19,738",-241
8096,擎亞,2026/06,"1,724,346","170,754","26,397,995","23,296,643",0,"-10,257,950",-772
8097,常珵,2026/06,"162,484","73,438","1,458,133","516,921","28,585","-123,554","-9,041"
8098,慶康科技,2026/06,"553,366","327,074","1,427,604","322,926","11,426","103,886","-18,928"
8099,大世科,2026/06,"929,748","61,890","3,772,301","2,138,129","25,349","184,217","-8,191"
8101,華冠,2026/06,"19,346","49,957","591,029","344,674","22,406","-49,069","-11,265"
8102,傑霖科技,2026/06,"211,494","16,381","530,593","102,330","34,662","40,981","-1,267"
8103,瀚荃,2026/06,"2,389,793","1,072,547","6,908,213","2,856,312","87,870","199,484","-140,866"
8104,錸寶,2026/06,"550,419","3,877,535","8,590,872","5,266,561","67,473","61,101","-259,953"
8105,凌巨,2026/06,"2,263,059","5,149,059","10,830,666","2,699,287","90,982","350,437","-108,132"
8107,大億金茂,2026/06,"563,835","594,762","2,973,960","1,388,326","12,598","39,732","-7,473"
8109,博大,2026/06,"1,218,552","1,350,823","3,891,098","891,442","45,405","234,158","-69,422"
8110,華東,2026/06,"2,753,243","5,195,644","23,532,076","4,269,959","15,576","311,251","-449,442"
8111,立碁,2026/06,"530,656","384,440","2,178,087","792,979","27,972","-59,201","-20,353"
8112,至上,2026/06,"3,899,336","604,427","169,277,388","145,504,589","102,169","-56,977,068","-35,463"
8114,振樺電,2026/06,"4,270,614","3,953,506","22,533,876","8,571,223","601,722","-1,896,207","-136,990"
8115,帝聞,2026/06,"423,586","375,367","4,153,145","968,528","19,051","3,856","-35,928"
8119,公信,2026/06,"542,392","281,997","1,585,926","687,241","76,451","-104,599","-8,752"
8121,越峰,2026/06,"512,043","2,697,488","5,674,634","2,934,748","111,441","72,391","-197,285"
8131,福懋科,2026/06,"2,978,191","5,375,836","19,532,477","4,134,220","167,741","295,404","-1,280,291"
8147,正淩,2026/06,"536,766","1,144,187","2,736,698","1,261,223","60,346","-26,166","-85,805"
8150,南茂,2026/06,"12,552,337","19,196,285","46,964,160","22,114,066","602,481","1,531,727","-3,284,437"
8155,博智,2026/06,"1,591,485","1,726,545","6,824,654","2,832,480","89,619","458,731","-388,281"
8162,微矽電子-創,2026/06,"286,698","1,781,538","2,579,938","1,140,621","30,616","181,510","-169,853"
8163,達方,2026/06,"6,305,589","8,412,336","34,994,121","21,679,428","495,001","88,440","-502,314"
8171,天宇,2026/06,"356,723","880,364","3,724,201","1,463,634","14,083","-227,219","-23,929"
8176,智捷,2026/06,"399,422","104,768","778,332","175,293","23,779","7,114",-299
8182,加高,2026/06,"1,104,274","2,023,384","5,645,757","2,045,235","35,034","-42,190","-65,217"
8183,精星,2026/06,"342,217","1,309,833","9,352,339","5,143,541","141,034","424,816","-341,378"
8201,無敵,2026/06,"218,690","112,058","654,825","208,563","43,051","-38,255","-3,396"
8210,勤誠,2026/06,"8,812,403","7,175,179","29,431,686","16,719,084","274,664","2,704,497","-1,519,037"
8213,志超,2026/06,"7,777,028","8,350,953","33,842,427","16,183,228",0,"-706,734","-233,157"
8215,明基材,2026/06,"648,692","12,107,892","23,727,477","16,490,376","651,998","211,581","-382,107"
8218,輝城,2026/06,"96,249","125,717","904,919","572,570","6,788","28,350","-16,833"
8222,寶一,2026/06,"317,641","1,000,248","2,219,505","1,286,410","23,894","170,766","-43,011"
8227,巨有科技,2026/06,"791,248","130,867","1,915,545","715,667","51,480","1,351","-7,554"
8234,新漢,2026/06,"733,271","1,546,179","7,153,057","4,060,863","277,869","-672,950","-124,715"
8240,華宏,2026/06,"1,116,797","1,331,991","7,977,025","3,071,886","94,374","111,229","-92,867"
8249,菱光,2026/06,"3,005,829","264,917","9,919,931","2,919,114","35,839","-120,309","-59,016"
8255,朋程,2026/06,"2,035,855","4,634,451","17,418,108","6,076,048","466,412","706,621","-295,278"
8261,富鼎,2026/06,"906,260","426,666","7,086,972","1,379,922","71,101","305,378","-24,151"
8271,宇瞻,2026/06,"2,434,087","1,247,216","21,944,361","12,254,738","381,147","-968,676","-357,920"
8272,全景軟體,2026/06,"128,521","4,643","853,113","262,871","49,847","-4,433","-1,357"
8277,商丞,2026/06,"102,678","256,128","465,836","31,047","7,539","-15,044","-8,559"
8279,生展,2026/06,"204,799","1,284,357","3,160,568","819,388","30,075","36,467","-36,784"
8284,三竹,2026/06,"929,498","379,896","2,241,658","906,133","119,977","30,004","-8,917"
8289,泰藝,2026/06,"391,625","782,024","2,564,617","922,430","22,914","23,753","-31,992"
8291,尚茂,2026/06,"137,957","188,522","352,702","294,615",0,"-9,809",0
8298,威睿,2026/06,"238,892","5,970","445,184","159,012","30,244","136,680",-660
8299,群聯,2026/06,"31,547,367","9,199,144","193,716,918","91,644,702","23,769,304","-14,872,559","-1,330,565"
8307,大台中,2026/06,"192,745","1,007,789","1,327,005","1,065,991",0,"42,488","-21,130"
8329,台視,2026/06,"1,265,736","2,900,448","5,482,408","1,236,588",0,"-155,906","-9,171"
8341,日友,2026/06,"722,357","6,729,057","10,218,858","4,404,550",137,"680,681","-391,944"
8342,益張,2026/06,"371,527","600,162","1,870,215","814,274","11,302","67,881","-26,484"
8345,超秦,2026/06,"221,396","915,335","2,605,050","925,650","2,417","24,936","-7,187"
8349,恒耀,2026/06,"2,397,924","10,505,642","25,630,372","17,081,859","53,933","515,864","-1,083,667"
8354,冠好,2026/06,"337,907","1,657,002","4,315,261","2,127,188","4,329","49,657","-13,605"
8358,金居,2026/06,"1,214,533","4,813,390","12,365,662","3,065,079","51,395","400,626","-254,992"
8359,錢櫃,2026/06,"592,732","2,740,428","10,352,882","3,568,685",0,"520,236","-27,401"
8367,建新國際,2026/06,"353,205","8,869,697","18,045,238","13,419,184",0,"357,898","-831,234"
8374,羅昇,2026/06,"1,418,897","527,079","5,754,306","2,826,618","18,006","126,590","-3,379"
8383,千附,2026/06,"410,443","2,918,089","7,209,267","2,692,659","25,192","109,120","-422,666"
8390,金益鼎,2026/06,"1,615,408","1,215,344","5,099,727","1,096,409","2,681","675,183","-206,450"
8401,白紗科,2026/06,"411,160","1,051,163","2,006,878","801,810","3,732","104,753","-407,680"
8403,盛弘,2026/06,"1,437,271","1,436,101","6,540,637","2,843,700","1,362","183,362","-25,524"
8409,商之器,2026/06,"138,160","165,850","422,354","122,147","22,748","-4,802",-819
8410,森田,2026/06,"31,120","777,523","2,297,460","452,555","25,890","126,719","-41,723"
8415,大國鋼,2026/06,"3,113,914","8,823,669","48,505,734","17,167,019","7,249","3,210,694","-929,538"
8416,實威,2026/06,"704,415","989,352","2,220,712","598,967","53,417","233,956","-11,499"
8421,旭源,2026/06,"77,773","834,123","1,987,061","1,215,320","4,016","1,094","-28,368"
8422,可寧衛*,2026/06,"4,116,029","14,665,450","26,499,317","14,761,944","15,076","-1,616,537","-981,190"
8424,惠普,2026/06,"129,716","693,159","1,357,043","250,548",,"110,802","-16,051"
8431,匯鑽科,2026/06,"567,787","714,095","2,344,760","1,533,094","7,030","-77,183","-102,062"
8432,東生華,2026/06,"618,684","15,619","2,025,960","348,659","14,570","209,918",-299
8433,弘帆,2026/06,"943,559","656,177","4,628,338","2,255,158","9,660","162,021","-36,647"
8435,鉅邁,2026/06,"168,507","154,721","1,407,416","393,517","5,823","8,848","-3,825"
8436,大江,2026/06,"4,465,874","5,459,561","14,188,022","5,206,536","289,094","686,877","-85,179"
8438,昶昕,2026/06,"642,364","1,337,774","3,327,038","1,327,665","4,976","140,034","-33,469"
8440,綠電,2026/06,"188,235","311,520","891,986","225,768",0,"50,304","-14,273"
8443,阿瘦,2026/06,"181,895","245,168","1,517,501","891,133","12,668","44,254","-2,089"
8446,華研,2026/06,"1,178,712","8,225","2,939,331","928,093","32,596","534,457","-1,878"
8450,霹靂,2026/06,"199,227","546,825","944,273","532,317",0,"-10,388","-3,730"
8454,富邦媒,2026/06,"4,768,697","11,402,870","28,727,501","20,340,734","264,636","3,425,896","-646,180"
8458,影一,2026/06,"100,838",812,"310,017","14,387",0,"-26,544",0
8462,柏文,2026/06,"1,950,571","3,438,401","12,886,206","10,468,384",0,"1,169,787","-285,708"
8463,潤泰材,2026/06,"608,915","4,033,863","10,449,977","7,442,864","37,737","493,861","-215,787"
8464,億豐,2026/06,"15,808,572","12,365,480","39,426,396","10,050,028","90,706","4,534,424","-1,023,280"
8467,波力-KY,2026/06,"1,777,231","1,354,681","4,872,848","2,283,086","57,285","-74,178","-204,851"
8472,夠麻吉,2026/06,"67,907","273,211","994,196","735,348","11,930","-51,274",0
8473,山林水,2026/06,"3,441,690","513,267","16,721,963","9,241,476","3,647","-148,798","-6,463"
8476,台境*,2026/06,"305,140","343,906","4,302,146","2,457,854","2,318","30,948","-2,431"
8477,創業家,2026/06,"386,405","2,900","1,012,155","285,192","12,989","4,764",0
8478,東哥遊艇,2026/06,"1,911,574","3,427,629","15,645,646","6,491,924",0,"-1,109,926","-105,006"
8481,政伸,2026/06,"482,530","498,084","2,068,124","371,830","21,519","65,198","-22,791"
8487,愛爾達-創,2026/06,"269,216","64,872","1,269,720","639,536",0,"298,163","-58,800"
8488,吉源-KY,2026/06,"624,690","2,171,287","5,555,835","3,100,384","9,948","106,539","-21,170"
8489,三貝德,2026/06,"1,160,427","420,874","3,847,931","2,461,121","25,640","271,476","-11,887"
8905,裕國,2026/06,"299,793","1,441,372","3,692,732","951,119",0,"-8,757","-5,342"
8906,花王,2026/06,"27,603","472,429","3,416,591","2,949,907",0,"-25,046","-28,572"
8908,欣雄,2026/06,"1,044,608","5,317,855","12,003,015","7,861,099",0,"448,704","-214,652"
8916,光隆,2026/06,"834,985","1,518,734","10,405,743","5,347,142","25,205","-593,356","-35,285"
8917,欣泰,2026/06,"460,247","3,055,370","6,155,015","3,522,829",0,"208,080","-135,315"
8921,沈氏,2026/06,"97,942","892,702","2,069,149","821,857",606,"-35,407","-139,198"
8923,時報,2026/06,"34,304","2,880","920,360","477,228",0,"32,050","-1,089"
8924,大田,2026/06,"2,426,274","1,477,235","5,413,764","1,511,297","10,768","222,935","-99,996"
8926,台汽電,2026/06,"4,826,794","7,328,380","81,107,953","50,471,301",,"-920,976","-408,998"
8927,北基,2026/06,"2,122,223","19,349,476","33,160,588","24,466,431",0,"3,194,610","-485,184"
8928,鉅明,2026/06,"202,224","1,430,229","3,001,550","1,908,576","53,786","495,920","-88,322"
8929,富堡,2026/06,"501,218","206,139","1,330,296","510,281",187,"30,771","-3,238"
8930,青鋼,2026/06,"469,422","802,742","2,100,135","719,990","11,653","104,762","-15,488"
8931,大汽電,2026/06,"317,997","3,715,376","5,192,814","3,217,426","10,679","227,501","-184,200"
8932,智通*,2026/06,"2,016,393","860,484","3,980,588","1,493,553",,"435,616","-14,786"
8933,愛地雅,2026/06,"627,891","565,074","3,925,597","2,391,523","3,555","29,198","-2,036"
8935,邦泰,2026/06,"232,664","647,924","1,442,245","575,679","4,358","23,819","-6,750"
8936,國統,2026/06,"944,780","863,761","14,483,047","6,333,382","3,307","286,429","-49,675"
8937,合騏*,2026/06,"79,761","5,002,268","6,038,347","3,270,765","3,475","-194,634","-1,298,218"
8938,明安,2026/06,"1,957,030","4,846,462","12,872,226","5,197,297","358,032","2,119,097","-164,703"
8940,新天地,2026/06,"278,169","884,008","2,106,997","1,184,134",0,"108,914","-24,453"
8941,關中,2026/06,"546,422","86,480","2,247,683","1,184,641","6,077","229,504","-2,563"
8942,森鉅,2026/06,"1,489,314","5,782,197","15,943,223","4,555,539","20,038","308,329","-548,353"
8945,大新店,2026/06,"480,684","155,402","3,276,288","493,648",0,"124,307","-28,290"
8977,南國,2026/06,"703,790","315,204","1,124,364","322,084",0,"44,567",0
8996,高力,2026/06,"2,536,375","2,518,518","10,262,484","5,131,960","187,585","924,694","-716,693"
8999,台灣積層,2026/06,"244,528","827,049","1,860,390","746,628","6,878","124,077","-14,288"
9103,美德醫療-DR,2026/06,"396,371","629,640","4,146,769","883,381",0,"-19,771","-40,369"
9105,泰金寶-DR,2026/06,"6,138,291","16,604,838","90,278,793","64,649,702",0,"-63,159","-1,725,061"
911608,明輝-DR,2026/06,"94,404","210,883","2,051,219","728,579",0,"6,546","-7,014"
911622,泰聚亨-DR,2026/06,"489,794","2,471,534","6,948,598","2,603,794",0,"-60,750","-31,529"
9802,鈺齊-KY,2026/06,"1,151,463","11,023,759","22,536,781","8,908,670","204,502","-274,010","-608,517"
9902,台火,2026/06,"219,378","108,908","1,386,005","83,380",0,"18,816",0
9904,寶成,2026/06,"24,973,776","55,683,122","411,034,073","140,288,861","2,340,854","-2,854,290","-4,500,487"
9905,大華,2026/06,"624,945","1,646,238","13,129,990","4,286,117",0,"-198,663","-41,751"
9906,欣巴巴,2026/06,"419,535","10,546","8,835,076","7,317,212",0,"257,833","-6,394"
9907,統一實,2026/06,"5,349,307","15,361,833","35,523,466","13,755,954",0,"1,839,139","-700,932"
9908,大台北,2026/06,"2,233,713","5,331,740","23,129,662","6,667,867",0,"542,009","-227,923"
9910,豐泰,2026/06,"3,770,520","21,697,029","51,844,870","26,483,482","1,415,880","1,135,078","-1,066,246"
9911,櫻花,2026/06,"1,417,322","2,690,798","10,558,436","3,921,999","51,654","585,912","-125,047"
9912,偉聯,2026/06,"97,970","119,108","808,860","445,468","18,170","-4,094",-186
9914,美利達,2026/06,"4,656,199","2,095,762","35,770,866","15,806,948",0,"1,970,286","-19,653"
9917,中保科,2026/06,"5,839,456","10,630,965","31,571,878","18,425,920","67,658","1,510,163","-630,690"
9918,欣天然,2026/06,"810,322","3,302,522","6,097,407","2,720,129",0,"183,324","-169,693"
9919,康那香,2026/06,"988,925","3,124,211","5,677,714","3,816,511","47,768","-160,958","-41,093"
9921,巨大,2026/06,"15,479,668","12,173,379","72,983,940","35,724,193","617,841","3,620,972","-756,382"
9924,福興,2026/06,"1,594,397","3,704,824","9,037,253","2,117,606","99,257","575,673","-245,367"
9925,新保,2026/06,"3,897,658","4,423,835","22,237,016","6,447,461","44,971","500,965","-439,068"
9926,新海,2026/06,"806,685","3,808,656","9,729,323","5,295,924",0,"583,713","-276,601"
9927,泰銘,2026/06,"1,390,909","556,450","6,745,600","1,417,800",0,"-262,485","-33,889"
9928,中視,2026/06,"114,809","2,356,616","5,269,930","3,185,564",0,"-3,907","-7,969"
9929,秋雨,2026/06,"299,851","234,850","1,775,719","891,604",0,"91,621",0
9930,中聯資源,2026/06,"573,557","4,401,138","11,285,524","4,876,509","15,139","1,200,580","-209,249"
9931,欣高,2026/06,"481,800","3,332,797","7,640,402","3,644,332",0,"368,039","-163,578"
9933,中鼎,2026/06,"40,861,713","16,171,357","143,517,071","114,105,136","115,882","13,488,660","-424,353"
9934,成霖,2026/06,"1,583,057","2,598,574","16,658,873","10,178,120","75,889","456,530","-59,805"
9935,慶豐富,2026/06,"651,115","2,256,859","9,094,673","6,409,993","40,829","280,292","-78,571"
9937,全國,2026/06,"1,372,356","6,337,247","12,946,486","7,406,635",0,"1,254,531","-27,836"
9938,百和,2026/06,"4,186,107","17,590,930","35,791,804","19,088,550","284,005","487,243","-1,440,914"
9939,宏全,2026/06,"3,844,457","24,222,529","49,292,815","29,112,314","179,342","966,362","-2,078,934"
9940,信義,2026/06,"4,603,150","6,705,588","31,640,881","18,243,233",0,"701,731","-1,032,105"
9941,裕融,2026/06,"7,065,414","40,848,063","289,665,250","248,906,182",0,"1,978,795","-173,442"
9942,茂順,2026/06,"352,281","2,698,683","6,450,396","2,271,351","34,658","469,318","-748,473"
9943,好樂迪,2026/06,"618,216","1,099,505","5,744,341","2,022,554",0,"232,052","-37,802"
9944,新麗,2026/06,"1,833,645","2,124,191","5,906,210","2,339,956","39,789","178,332","-123,931"
9945,潤泰新,2026/06,"5,174,569","7,599,994","256,504,567","89,006,618","56,907","3,128,038","-271,420"
9946,三發地產,2026/06,"2,209,909","75,368","17,208,885","10,045,875",0,"1,555,735",-312
9949,琉園,2026/06,"141,679","73,952","549,932","50,446","2,027","-22,162",-179
9950,萬國通,2026/06,"538,189","2,401,904","4,120,608","2,704,288","13,820","137,278","-9,028"
9951,皇田,2026/06,"1,425,230","1,378,136","6,398,088","2,587,083","114,234","142,882","-54,378"
9955,佳龍,2026/06,"79,061","1,847,526","3,007,228","1,662,701","8,636","-42,991","-18,751"
9957,燁聯,2026/06,"627,711","19,998,996","61,250,937","47,095,410",0,"596,626","-1,351,785"
9958,世紀鋼,2026/06,"13,167,790","29,143,731","58,137,884","32,804,110",0,"1,899,107","-11,900,119"
9960,邁達康,2026/06,"138,475","6,075","1,105,610","399,102",0,"27,654",-841
9962,有益,2026/06,"146,889","398,773","1,500,611","425,683",0,"196,314","-8,002"
M1100,水泥工業類指數,2026/06,"115,428,564","278,413,824","1,034,040,730","456,842,749","628,362","12,050,793","-16,625,872"
M1200,食品工業類指數,2026/06,"153,521,095","329,705,313","1,214,098,477","732,078,613","1,478,383","40,145,317","-23,206,877"
M1300,塑膠工業類指數,2026/06,"103,462,179","624,866,103","2,691,158,834","802,491,248","1,244,125","-2,646,435","-24,735,695"
